PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
SAG	controls-state-change-of	CSNK1G2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Casein_Kinase_1-RIGHT__Casein_Kinase_1-_re65;panther:_INHIBITION___Complex__Dishevelled_Beta_Arrestin__Frodo_Casein_Kinase_2__re65m1_re65
SAG	controls-state-change-of	CSNK1G3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Casein_Kinase_1-RIGHT__Casein_Kinase_1-_re65;panther:_INHIBITION___Complex__Dishevelled_Beta_Arrestin__Frodo_Casein_Kinase_2__re65m1_re65
SAG	controls-state-change-of	GSK3B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___Complex__Dishevelled_Casein_Kinase_2__Beta_Arrestin_Frodo__FRAT__re69m1_re69;panther:STATE_TRANSITION_LEFT__Glycogen_Synthase_Kinase_3Beta-RIGHT__Glycogen_Synthase_Kinase_3Beta-_re69
SFRP1	controls-state-change-of	FSTL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT10A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT10B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT11	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT16	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT2B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT3A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT4	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT5A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT5B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT6	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT7A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT7B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT8A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT8B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT9A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP1	controls-state-change-of	WNT9B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	FSTL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT10A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT10B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT11	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT16	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT2B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT3A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT4	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT5A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT5B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT6	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT7A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT7B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT8A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT8B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT9A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP2	controls-state-change-of	WNT9B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP4	controls-state-change-of	FSTL1	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT10A	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT10B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT11	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT16	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT1	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT2B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT2	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT3A	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT3	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT4	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT5A	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT5B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT6	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT7A	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT7B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT8A	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT8B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT9A	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP4	controls-state-change-of	WNT9B	PANTHER		Wnt signaling pathway	panther:_INHIBITION___FrzB_re63m5_re63;panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63
SFRP5	controls-state-change-of	FSTL1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT10A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT10B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT11	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT16	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT1	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT2B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT2	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT3A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT3	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT4	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT5A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT5B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT6	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT7A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT7B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT8A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT8B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT9A	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SFRP5	controls-state-change-of	WNT9B	PANTHER		Wnt signaling pathway	panther:STATE_TRANSITION_LEFT__Wnt-RIGHT__Wnt-_re63;panther:_INHIBITION___sFRP_re63m1_re63
SIAH1	in-complex-with	TBL1XR1	PANTHER		Wnt signaling pathway	panther:_Complex__Adenomatous_Polyposis_Coli_Beta_Catenin__Siah_1_Ebi__Axin_PP2A__s275_a579_;panther:_Complex__Ebi_Siah_1__s75_a136_;panther:_Complex__Siah_1_Ebi__s101_a205_;panther:_Complex__Adenomatous_Polyposis_Coli_Axin__PP2A_Beta_Catenin__Siah_1_Ebi__s159_a368_
SIAH1	in-complex-with	TBL1X	PANTHER		Wnt signaling pathway	panther:_Complex__Adenomatous_Polyposis_Coli_Beta_Catenin__Siah_1_Ebi__Axin_PP2A__s275_a579_;panther:_Complex__Ebi_Siah_1__s75_a136_;panther:_Complex__Siah_1_Ebi__s101_a205_;panther:_Complex__Adenomatous_Polyposis_Coli_Axin__PP2A_Beta_Catenin__Siah_1_Ebi__s159_a368_
SIAH1	in-complex-with	TBL1Y	PANTHER		Wnt signaling pathway	panther:_Complex__Adenomatous_Polyposis_Coli_Beta_Catenin__Siah_1_Ebi__Axin_PP2A__s275_a579_;panther:_Complex__Ebi_Siah_1__s75_a136_;panther:_Complex__Siah_1_Ebi__s101_a205_;panther:_Complex__Adenomatous_Polyposis_Coli_Axin__PP2A_Beta_Catenin__Siah_1_Ebi__s159_a368_
SIAH2	in-complex-with	TBL1XR1	PANTHER		Wnt signaling pathway	panther:_Complex__Ebi_Siah_1__s75_a136_;panther:_Complex__Adenomatous_Polyposis_Coli_Beta_Catenin__Siah_1_Ebi__Axin_PP2A__s275_a579_;panther:_Complex__Siah_1_Ebi__s101_a205_;panther:_Complex__Adenomatous_Polyposis_Coli_Axin__PP2A_Beta_Catenin__Siah_1_Ebi__s159_a368_
SIAH2	in-complex-with	TBL1X	PANTHER		Wnt signaling pathway	panther:_Complex__Ebi_Siah_1__s75_a136_;panther:_Complex__Adenomatous_Polyposis_Coli_Beta_Catenin__Siah_1_Ebi__Axin_PP2A__s275_a579_;panther:_Complex__Siah_1_Ebi__s101_a205_;panther:_Complex__Adenomatous_Polyposis_Coli_Axin__PP2A_Beta_Catenin__Siah_1_Ebi__s159_a368_
SIAH2	in-complex-with	TBL1Y	PANTHER		Wnt signaling pathway	panther:_Complex__Ebi_Siah_1__s75_a136_;panther:_Complex__Adenomatous_Polyposis_Coli_Beta_Catenin__Siah_1_Ebi__Axin_PP2A__s275_a579_;panther:_Complex__Siah_1_Ebi__s101_a205_;panther:_Complex__Adenomatous_Polyposis_Coli_Axin__PP2A_Beta_Catenin__Siah_1_Ebi__s159_a368_
SMAD1	in-complex-with	SMARCA1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCA2	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCA4	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCA5	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCAL1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCB1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCC1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCC2	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCD1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCD2	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCD3	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SMARCE1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	SRCAP	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD1	in-complex-with	TCF7L1	PANTHER		Wnt signaling pathway	panther:_Complex__TCF_Smad4__s174_csa37_;panther:_Complex__Bcl9_Beta_Catenin__TCF_Smad4__Pygo__s183_a421_;panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__TCF_Beta_Catenin__Smad4_Bcl9__s179_a410_;panther:_Complex__TCF_Smad4__Beta_Catenin__s176_a403_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_;panther:_Complex__TCF_Smad4__s174_a392_
SMAD1	in-complex-with	TCF7L2	PANTHER		Wnt signaling pathway	panther:_Complex__TCF_Smad4__s174_csa37_;panther:_Complex__Bcl9_Beta_Catenin__TCF_Smad4__Pygo__s183_a421_;panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__TCF_Beta_Catenin__Smad4_Bcl9__s179_a410_;panther:_Complex__TCF_Smad4__Beta_Catenin__s176_a403_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_;panther:_Complex__TCF_Smad4__s174_a392_
SMAD4	in-complex-with	SMARCA1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCA2	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCA4	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCA5	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCAL1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCB1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCC1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCC2	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCD1	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCD2	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
SMAD4	in-complex-with	SMARCD3	PANTHER		Wnt signaling pathway	panther:_Complex__Bcl9_Pygo__Beta_Catenin_SWI__SNF_CBP__TCF_Smad4__s194_a448_;panther:_Complex__Beta_Catenin_TCF__Smad4_Bcl9__Pygo_SWI__SNF__s188_a435_
